Time PLC_Root PLC_TL Psi_LApo Psi_TApo Psi_LSym Psi_TSym Psi_AllSoil transpiration_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 SoilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH 
1990-01-05/07:00:00 0.0312 0.0313 -0.0358 -0.0352 -0.0368 -0.0371 -0.0339 8e-04 6 57.6647 75.2093 75.415 75.2915 75.2915 55.4947 55.4951 55.4914 0 0 0.0201 0 -0.7158 0 0 1.4 96.5377 
1990-01-05/08:00:00 0.0312 0.0313 -0.0358 -0.0353 -0.0368 -0.0371 -0.0339 8e-04 6 57.6604 75.2091 75.415 75.2914 75.2914 55.4942 55.4948 55.4912 1e-04 0.004 0.0202 0.0448 -0.6286 0.0222 28.6204 1.4 96.5377 
1990-01-05/09:00:00 0.0312 0.0313 -0.0368 -0.0359 -0.0385 -0.0374 -0.0339 0.0011 6 57.6334 75.1987 75.415 75.2852 75.2852 55.4934 55.4946 55.4909 4e-04 0.0112 0.021 0.1215 -0.0919 0.0602 77.651 1.4 96.5377 
1990-01-05/10:00:00 0.0312 0.0313 -0.0382 -0.0369 -0.0409 -0.0382 -0.0339 0.0016 6 57.586 75.1836 75.415 75.2761 75.2761 55.4921 55.4942 55.4904 5e-04 0.0168 0.0224 0.1769 0.81 0.0876 113.0315 1.4 96.5377 
1990-01-05/11:00:00 0.0313 0.0314 -0.0394 -0.0377 -0.0429 -0.0391 -0.034 0.0021 6 57.5313 75.1711 75.4149 75.2686 75.2686 55.4906 55.4936 55.4898 5e-04 0.0204 0.0241 0.2072 1.7886 0.1026 132.3508 1.4 96.5377 
1990-01-05/12:00:00 0.0313 0.0315 -0.0404 -0.0384 -0.0444 -0.04 -0.034 0.0025 6 57.4876 75.1617 75.4148 75.2629 75.2629 55.4889 55.493 55.4891 6e-04 0.0213 0.0254 0.2102 2.531 0.1041 134.2923 1.4 96.5377 
1990-01-05/13:00:00 0.0314 0.0315 -0.0409 -0.0387 -0.0453 -0.0407 -0.0341 0.0027 6 57.4713 75.1566 75.4148 75.2599 75.2599 55.4871 55.4923 55.4883 6e-04 0.019 0.0259 0.1858 2.7999 0.092 118.7236 1.4 96.5377 
1990-01-05/14:00:00 0.0314 0.0315 -0.0409 -0.0387 -0.0452 -0.0409 -0.0341 0.0028 6 57.4889 75.1573 75.4148 75.2603 75.2603 55.4853 55.4916 55.4875 6e-04 0.0137 0.0253 0.1357 2.5092 0.0672 86.7058 1.4 96.5377 
1990-01-05/15:00:00 0.0314 0.0315 -0.0402 -0.0383 -0.044 -0.0408 -0.0341 0.0026 6 57.5334 75.1645 75.4148 75.2646 75.2646 55.4836 55.4909 55.4867 5e-04 0.0062 0.024 0.0633 1.752 0.0313 40.4209 1.4 96.5377 
1990-01-05/16:00:00 0.0314 0.0315 -0.0389 -0.0375 -0.0417 -0.0401 -0.0342 0.0022 6 57.5728 75.1786 75.4148 75.2731 75.2731 55.4825 55.4904 55.4861 2e-04 0 0.0228 0 1.0509 0 0 1.4 96.5377 
1990-01-05/17:00:00 0.0314 0.0315 -0.0371 -0.0363 -0.0387 -0.0391 -0.0342 0.0015 6 57.5726 75.1972 75.4148 75.2843 75.2843 55.4819 55.49 55.4856 0 0 0.0228 0 1.0541 0 0 1.4 96.5377 
1990-01-05/18:00:00 0.0314 0.0315 -0.0367 -0.036 -0.038 -0.0385 -0.0342 0.0011 6 57.5725 75.2016 75.4148 75.2869 75.2869 55.4814 55.4897 55.4853 0 0 0.0228 0 1.0572 0 0 1.4 96.5377 
1990-01-05/19:00:00 0.0314 0.0315 -0.0366 -0.0359 -0.0379 -0.0382 -0.0342 0.001 6 57.5723 75.2027 75.4148 75.2876 75.2876 55.4809 55.4894 55.485 0 0 0.0228 0 1.0604 0 0 1.4 96.5377 
1990-01-05/20:00:00 0.0314 0.0315 -0.0365 -0.0359 -0.0378 -0.038 -0.0342 0.001 6 57.5721 75.203 75.4148 75.2877 75.2877 55.4805 55.4891 55.4847 0 0 0.0228 0 1.0636 0 0 1.4 96.5377 
1990-01-05/21:00:00 0.0314 0.0315 -0.0365 -0.0359 -0.0378 -0.038 -0.0342 0.001 6 57.5719 75.2031 75.4148 75.2878 75.2878 55.4801 55.4888 55.4844 0 0 0.0228 0 1.0667 0 0 1.4 96.5377 
1990-01-05/22:00:00 0.0314 0.0315 -0.0365 -0.0359 -0.0378 -0.038 -0.0343 0.001 6 57.5718 75.2031 75.4148 75.2878 75.2878 55.4797 55.4886 55.4841 0 0 0.0229 0 1.0699 0 0 1.4 96.5377 
1990-01-05/23:00:00 0.0314 0.0315 -0.0365 -0.0359 -0.0378 -0.038 -0.0343 0.001 6 57.5716 75.203 75.4148 75.2877 75.2877 55.4793 55.4883 55.4838 0 0 0.0229 0 1.0731 0 0 1.4 96.5377 
1990-01-06/00:00:00 0.0314 0.0315 -0.0362 -0.0356 -0.0374 -0.0377 -0.0341 9e-04 6 57.6547 75.2057 75.4148 75.2894 75.2894 55.4888 55.4881 55.4835 0 0 0.0204 0 1.0762 0 0 0.8 96.9151 
1990-01-06/01:00:00 0.0314 0.0315 -0.0361 -0.0356 -0.0373 -0.0375 -0.0341 9e-04 6 57.6545 75.2064 75.4148 75.2898 75.2898 55.4883 55.4878 55.4833 0 0 0.0204 0 1.0794 0 0 0.8 96.9151 
1990-01-06/02:00:00 0.0314 0.0315 -0.0361 -0.0356 -0.0372 -0.0375 -0.0341 9e-04 6 57.6544 75.2065 75.4148 75.2899 75.2899 55.4879 55.4876 55.483 0 0 0.0204 0 1.0825 0 0 0.8 96.9151 
1990-01-06/03:00:00 0.0314 0.0315 -0.0361 -0.0356 -0.0372 -0.0374 -0.0342 9e-04 6 57.6542 75.2065 75.4148 75.2899 75.2899 55.4875 55.4874 55.4828 0 0 0.0204 0 1.0857 0 0 0.8 96.9151 
1990-01-06/04:00:00 0.0314 0.0315 -0.0361 -0.0356 -0.0372 -0.0374 -0.0342 9e-04 6 57.654 75.2065 75.4148 75.2898 75.2898 55.4871 55.4872 55.4826 0 0 0.0204 0 1.0889 0 0 0.8 96.9151 
1990-01-06/05:00:00 0.0314 0.0315 -0.0362 -0.0356 -0.0373 -0.0374 -0.0342 9e-04 6 57.6539 75.2064 75.4148 75.2898 75.2898 55.4867 55.487 55.4823 0 0 0.0204 0 1.092 0 0 0.8 96.9151 
1990-01-06/06:00:00 0.0314 0.0315 -0.0362 -0.0356 -0.0373 -0.0375 -0.0342 9e-04 6 57.6537 75.2064 75.4148 75.2898 75.2898 55.4863 55.4867 55.4821 0 0 0.0204 0 1.0952 0 0 0.8 96.9151 
1990-01-06/07:00:00 0.0314 0.0315 -0.0362 -0.0356 -0.0373 -0.0375 -0.0342 9e-04 6 57.6536 75.2063 75.4148 75.2897 75.2897 55.4859 55.4865 55.4819 0 0 0.0204 0 1.0984 0 0 0.8 96.9151 
1990-01-06/08:00:00 0.0314 0.0315 -0.0362 -0.0356 -0.0373 -0.0375 -0.0342 9e-04 6 57.6514 75.2062 75.4148 75.2896 75.2896 55.4854 55.4863 55.4816 1e-04 0.0031 0.0205 0.0366 1.1436 0.016 23.3542 0.8 96.9151 
1990-01-06/09:00:00 0.0314 0.0315 -0.037 -0.0361 -0.0386 -0.0378 -0.0342 0.0011 6 57.634 75.198 75.4148 75.2847 75.2847 55.4847 55.486 55.4813 3e-04 0.0088 0.021 0.1019 1.4924 0.0446 65.1136 0.8 96.9151 
1990-01-06/10:00:00 0.0314 0.0315 -0.0381 -0.0369 -0.0405 -0.0384 -0.0342 0.0014 6 57.6035 75.1865 75.4148 75.2778 75.2778 55.4835 55.4857 55.4809 5e-04 0.0131 0.0219 0.1491 2.0851 0.0652 95.2739 0.8 96.9151 
1990-01-06/11:00:00 0.0314 0.0315 -0.0389 -0.0375 -0.0419 -0.039 -0.0343 0.0018 6 57.569 75.1778 75.4148 75.2726 75.2726 55.4822 55.4852 55.4804 5e-04 0.0158 0.0229 0.175 2.731 0.0765 111.7798 0.8 96.9151 
1990-01-06/12:00:00 0.0314 0.0315 -0.0395 -0.0379 -0.0428 -0.0396 -0.0343 0.0021 6 57.5419 75.1719 75.4148 75.269 75.269 55.4807 55.4847 55.4798 5e-04 0.0163 0.0237 0.1777 3.222 0.0777 113.5064 0.8 96.9151 
1990-01-06/13:00:00 0.0314 0.0315 -0.0398 -0.0381 -0.0433 -0.04 -0.0343 0.0022 6 57.5318 75.1689 75.4148 75.2672 75.2672 55.4792 55.4841 55.4792 5e-04 0.0145 0.0241 0.157 3.3999 0.0687 100.3359 0.8 96.9151 
1990-01-06/14:00:00 0.0314 0.0315 -0.0398 -0.0381 -0.0432 -0.0402 -0.0344 0.0023 6 57.5427 75.1694 75.4148 75.2676 75.2676 55.4776 55.4835 55.4785 5e-04 0.0105 0.0237 0.1145 3.2076 0.0501 73.1661 0.8 96.9151 
1990-01-06/15:00:00 0.0314 0.0315 -0.0394 -0.0379 -0.0425 -0.0401 -0.0344 0.0021 6 57.5703 75.174 75.4148 75.2703 75.2703 55.4763 55.483 55.4779 4e-04 0.0048 0.0229 0.053 2.7068 0.0232 33.8484 0.8 96.9151 
1990-01-06/16:00:00 0.0314 0.0315 -0.0385 -0.0373 -0.0409 -0.0397 -0.0344 0.0018 6 57.5976 75.1838 75.4148 75.2762 75.2762 55.4754 55.4825 55.4773 1e-04 0 0.0221 0 2.1977 0 0 0.8 96.9151 
1990-01-06/17:00:00 0.0314 0.0315 -0.0371 -0.0364 -0.0386 -0.0389 -0.0345 0.0013 6 57.607 75.1978 75.4148 75.2846 75.2846 55.4748 55.4821 55.4769 0 0 0.0218 0 2.0175 0 0 0.8 96.9151 
1990-01-06/18:00:00 0.0314 0.0315 -0.0368 -0.0361 -0.0381 -0.0384 -0.0345 0.0011 6 57.6164 75.2014 75.4148 75.2868 75.2868 55.4743 55.4819 55.4766 0 0 0.0215 0 1.8372 0 0 0.8 96.9151 
1990-01-06/19:00:00 0.0314 0.0315 -0.0367 -0.036 -0.0379 -0.0382 -0.0345 0.001 6 57.6256 75.2026 75.4148 75.2875 75.2875 55.4739 55.4816 55.4764 0 0 0.0212 0 1.6569 0 0 0.8 96.9151 
1990-01-06/20:00:00 0.0314 0.0315 -0.0366 -0.036 -0.0378 -0.038 -0.0345 9e-04 6 57.6347 75.2032 75.4148 75.2879 75.2879 55.4735 55.4813 55.4761 0 0 0.021 0 1.4767 0 0 0.8 96.9151 
1990-01-06/21:00:00 0.0314 0.0315 -0.0366 -0.036 -0.0377 -0.0379 -0.0345 9e-04 6 57.6438 75.2036 75.4148 75.2881 75.2881 55.4731 55.4811 55.4758 0 0 0.0207 0 1.2964 0 0 0.8 96.9151 
1990-01-06/22:00:00 0.0314 0.0315 -0.0365 -0.036 -0.0377 -0.0379 -0.0345 9e-04 6 57.6527 75.204 75.4148 75.2883 75.2883 55.4727 55.4808 55.4756 0 0 0.0204 0 1.1161 0 0 0.8 96.9151 
1990-01-06/23:00:00 0.0314 0.0315 -0.0365 -0.0359 -0.0376 -0.0378 -0.0345 9e-04 6 57.6615 75.2043 75.4148 75.2885 75.2885 55.4724 55.4806 55.4753 0 0 0.0202 0 0.9359 0 0 0.8 96.9151 
1990-01-07/00:00:00 0.0314 0.0315 -0.0365 -0.0359 -0.0376 -0.0378 -0.0345 8e-04 6 57.6702 75.2046 75.4148 75.2887 75.2887 55.472 55.4804 55.4751 0 0 0.0199 0 0.7566 0 0 1 96.9151 
1990-01-07/01:00:00 0.0314 0.0315 -0.0365 -0.0359 -0.0375 -0.0377 -0.0345 8e-04 6 57.6788 75.2047 75.4148 75.2888 75.2888 55.4717 55.4801 55.4748 0 0 0.0196 0 0.5767 0 0 1 96.9151 
1990-01-07/02:00:00 0.0314 0.0315 -0.0364 -0.0359 -0.0375 -0.0377 -0.0346 8e-04 6 57.6873 75.205 75.4148 75.2889 75.2889 55.4713 55.4799 55.4746 0 0 0.0194 0 0.3968 0 0 1 96.9151 
1990-01-07/03:00:00 0.0314 0.0315 -0.0364 -0.0359 -0.0374 -0.0377 -0.0346 8e-04 6 57.6958 75.2053 75.4148 75.2891 75.2891 55.471 55.4797 55.4743 0 0 0.0191 0 0.2169 0 0 1 96.9151 
1990-01-07/04:00:00 0.0314 0.0315 -0.0364 -0.0359 -0.0374 -0.0376 -0.0346 8e-04 6 57.7041 75.2056 75.4148 75.2893 75.2893 55.4706 55.4794 55.4741 0 0 0.0189 0 0.0369 0 0 1 96.9151 
1990-01-07/05:00:00 0.0314 0.0315 -0.0364 -0.0359 -0.0374 -0.0376 -0.0346 8e-04 6 57.7123 75.2059 75.4148 75.2894 75.2894 55.4703 55.4792 55.4739 0 0 0.0186 0 -0.143 0 0 1 96.9151 
1990-01-07/06:00:00 0.0314 0.0315 -0.0363 -0.0358 -0.0373 -0.0376 -0.0346 8e-04 6 57.7205 75.2061 75.4148 75.2896 75.2896 55.47 55.479 55.4736 0 0 0.0184 0 -0.3229 0 0 1 96.9151 
1990-01-07/07:00:00 0.0314 0.0315 -0.0363 -0.0358 -0.0373 -0.0375 -0.0346 8e-04 6 57.7285 75.2064 75.4148 75.2898 75.2898 55.4697 55.4788 55.4734 0 0 0.0182 0 -0.5028 0 0 1 96.9151 
1990-01-07/08:00:00 0.0314 0.0315 -0.0363 -0.0358 -0.0372 -0.0375 -0.0346 7e-04 6 57.7318 75.2066 75.4148 75.2899 75.2899 55.4693 55.4786 55.4732 1e-04 0.0025 0.0181 0.0508 -0.5772 0.0138 32.4757 1 96.9151 
1990-01-07/09:00:00 0.0314 0.0315 -0.0371 -0.0364 -0.0387 -0.0378 -0.0346 0.001 6 57.7231 75.1977 75.4148 75.2845 75.2845 55.4687 55.4783 55.4729 2e-04 0.0073 0.0183 0.1459 -0.3823 0.0396 93.1913 1 96.9151 
1990-01-07/10:00:00 0.0314 0.0315 -0.0382 -0.0371 -0.0405 -0.0383 -0.0346 0.0013 6 57.708 75.1863 75.4148 75.2777 75.2777 55.4676 55.4779 55.4725 4e-04 0.0108 0.0188 0.2146 -0.0472 0.0582 137.0813 1 96.9151 
1990-01-07/11:00:00 0.0314 0.0315 -0.039 -0.0376 -0.0417 -0.0389 -0.0347 0.0017 6 57.691 75.1789 75.4148 75.2733 75.2733 55.4665 55.4775 55.472 5e-04 0.0129 0.0193 0.2522 0.3194 0.0685 161.1547 1 96.9151 
1990-01-07/12:00:00 0.0314 0.0315 -0.0394 -0.0379 -0.0424 -0.0394 -0.0347 0.0019 6 57.6778 75.1745 75.4148 75.2706 75.2706 55.4652 55.477 55.4714 5e-04 0.0133 0.0197 0.2563 0.5987 0.0696 163.7709 1 96.9151 
1990-01-07/13:00:00 0.0314 0.0315 -0.0396 -0.0381 -0.0427 -0.0397 -0.0347 0.002 6 57.6729 75.1724 75.4148 75.2694 75.2694 55.4638 55.4765 55.4708 5e-04 0.0118 0.0198 0.2266 0.7 0.0615 144.7516 1 96.9151 
1990-01-07/14:00:00 0.0314 0.0315 -0.0396 -0.0381 -0.0426 -0.0398 -0.0348 0.002 6 57.6782 75.173 75.4148 75.2697 75.2697 55.4625 55.4759 55.4702 5e-04 0.0085 0.0197 0.165 0.5905 0.0448 105.393 1 96.9151 
1990-01-07/15:00:00 0.0314 0.0315 -0.0393 -0.0379 -0.042 -0.0397 -0.0348 0.0019 6 57.6916 75.1766 75.4148 75.2719 75.2719 55.4614 55.4754 55.4696 3e-04 0.0039 0.0193 0.0757 0.3057 0.0206 48.3772 1 96.9151 
1990-01-07/16:00:00 0.0314 0.0315 -0.0385 -0.0374 -0.0407 -0.0394 -0.0348 0.0016 6 57.704 75.1852 75.4148 75.277 75.277 55.4606 55.475 55.4691 1e-04 0 0.0189 0 0.0396 0 0 1 96.9151 
1990-01-07/17:00:00 0.0314 0.0315 -0.0371 -0.0365 -0.0384 -0.0387 -0.0348 0.0012 6 57.7056 75.1995 75.4148 75.2856 75.2856 55.4601 55.4746 55.4688 0 0 0.0188 0 0.0049 0 0 1 96.9151 
1990-01-07/18:00:00 0.0314 0.0315 -0.0368 -0.0362 -0.0378 -0.0382 -0.0348 9e-04 6 57.7072 75.2029 75.4148 75.2877 75.2877 55.4598 55.4744 55.4685 0 0 0.0188 0 -0.0299 0 0 1 96.9151 
1990-01-07/19:00:00 0.0314 0.0315 -0.0367 -0.0362 -0.0377 -0.038 -0.0348 8e-04 6 57.7087 75.2038 75.4148 75.2882 75.2882 55.4594 55.4741 55.4683 0 0 0.0188 0 -0.0646 0 0 1 96.9151 
1990-01-07/20:00:00 0.0314 0.0315 -0.0366 -0.0361 -0.0376 -0.0379 -0.0349 8e-04 6 57.7103 75.2041 75.4148 75.2884 75.2884 55.4591 55.4739 55.468 0 0 0.0187 0 -0.0993 0 0 1 96.9151 
1990-01-07/21:00:00 0.0314 0.0315 -0.0366 -0.0361 -0.0376 -0.0379 -0.0349 8e-04 6 57.7119 75.2042 75.4148 75.2885 75.2885 55.4588 55.4737 55.4678 0 0 0.0187 0 -0.134 0 0 1 96.9151 
1990-01-07/22:00:00 0.0314 0.0315 -0.0366 -0.0361 -0.0376 -0.0378 -0.0349 8e-04 6 57.7135 75.2043 75.4148 75.2885 75.2885 55.4586 55.4734 55.4675 0 0 0.0186 0 -0.1688 0 0 1 96.9151 
1990-01-07/23:00:00 0.0314 0.0315 -0.0366 -0.0361 -0.0376 -0.0378 -0.0349 8e-04 6 57.7151 75.2043 75.4148 75.2885 75.2885 55.4583 55.4732 55.4673 0 0 0.0186 0 -0.2035 0 0 1 96.9151 
1990-01-08/00:00:00 0.0314 0.0315 -0.0361 -0.0356 -0.0372 -0.0376 -0.0341 9e-04 6 57.6403 75.2067 75.4148 75.2899 75.2899 55.5075 55.4731 55.4671 0 0 0.0208 0 -0.238 0 0 0.6 96.535 
1990-01-08/01:00:00 0.0314 0.0315 -0.0361 -0.0355 -0.0371 -0.0375 -0.0341 9e-04 6 57.6421 75.2072 75.4148 75.2903 75.2903 55.5069 55.4729 55.467 0 0 0.0207 0 -0.2727 0 0 0.6 96.535 
1990-01-08/02:00:00 0.0314 0.0315 -0.036 -0.0355 -0.0371 -0.0374 -0.0341 8e-04 6 57.6438 75.2074 75.4148 75.2904 75.2904 55.5063 55.4728 55.4669 0 0 0.0207 0 -0.3073 0 0 0.6 96.535 
1990-01-08/03:00:00 0.0314 0.0315 -0.036 -0.0355 -0.0371 -0.0374 -0.0342 8e-04 6 57.6456 75.2075 75.4148 75.2904 75.2904 55.5057 55.4726 55.4668 0 0 0.0206 0 -0.342 0 0 0.6 96.535 
1990-01-08/04:00:00 0.0314 0.0315 -0.036 -0.0355 -0.0371 -0.0374 -0.0342 8e-04 6 57.6473 75.2075 75.4148 75.2904 75.2904 55.5052 55.4725 55.4666 0 0 0.0206 0 -0.3766 0 0 0.6 96.535 
1990-01-08/05:00:00 0.0314 0.0315 -0.0361 -0.0355 -0.0371 -0.0374 -0.0342 8e-04 6 57.6491 75.2075 75.4148 75.2904 75.2904 55.5046 55.4724 55.4665 0 0 0.0205 0 -0.4113 0 0 0.6 96.535 
1990-01-08/06:00:00 0.0314 0.0315 -0.0361 -0.0355 -0.0371 -0.0374 -0.0342 8e-04 6 57.6508 75.2075 75.4148 75.2904 75.2904 55.5041 55.4722 55.4664 0 0 0.0205 0 -0.4459 0 0 0.6 96.535 
1990-01-08/07:00:00 0.0314 0.0315 -0.0361 -0.0355 -0.0371 -0.0374 -0.0342 8e-04 6 57.6525 75.2075 75.4148 75.2904 75.2904 55.5035 55.4721 55.4662 0 0 0.0204 0 -0.4806 0 0 0.6 96.535 
1990-01-08/08:00:00 0.0314 0.0315 -0.0361 -0.0356 -0.0371 -0.0374 -0.0342 8e-04 6 57.6505 75.2074 75.4148 75.2904 75.2904 55.5029 55.472 55.4661 1e-04 0.0031 0.0205 0.037 -0.4402 0.0172 23.6316 0.6 96.535 
1990-01-08/09:00:00 0.0314 0.0315 -0.0368 -0.036 -0.0383 -0.0377 -0.0342 0.001 6 57.6226 75.1998 75.4148 75.2858 75.2858 55.502 55.4718 55.4659 3e-04 0.0095 0.0213 0.1094 0.1079 0.0508 69.9134 0.6 96.535 
1990-01-08/10:00:00 0.0314 0.0315 -0.0379 -0.0368 -0.0402 -0.0383 -0.0342 0.0014 6 57.5716 75.1882 75.4148 75.2788 75.2788 55.5007 55.4715 55.4656 5e-04 0.0146 0.0229 0.1618 1.0617 0.0751 103.399 0.6 96.535 
1990-01-08/11:00:00 0.0314 0.0315 -0.0389 -0.0374 -0.0417 -0.0391 -0.0343 0.0018 6 57.512 75.1786 75.4148 75.2731 75.2731 55.4991 55.4711 55.4652 6e-04 0.0178 0.0246 0.1907 2.1096 0.0885 121.8065 0.6 96.535 
1990-01-08/12:00:00 0.0314 0.0315 -0.0396 -0.0379 -0.0429 -0.0398 -0.0343 0.0021 6 57.4638 75.1713 75.4148 75.2687 75.2687 55.4975 55.4707 55.4647 6e-04 0.0187 0.0261 0.1939 2.9095 0.09 123.8812 0.6 96.535 
1990-01-08/13:00:00 0.0314 0.0315 -0.04 -0.0382 -0.0436 -0.0403 -0.0343 0.0023 6 57.4457 75.1672 75.4148 75.2663 75.2663 55.4957 55.4701 55.4641 6e-04 0.0167 0.0266 0.1714 3.1999 0.0796 109.482 0.6 96.535 
1990-01-08/14:00:00 0.0314 0.0315 -0.04 -0.0383 -0.0435 -0.0405 -0.0344 0.0023 6 57.4653 75.1675 75.4148 75.2664 75.2664 55.4939 55.4696 55.4635 6e-04 0.012 0.026 0.1246 2.886 0.0578 79.59 0.6 96.535 
1990-01-08/15:00:00 0.0314 0.0315 -0.0395 -0.038 -0.0427 -0.0404 -0.0344 0.0022 6 57.5143 75.1727 75.4148 75.2695 75.2695 55.4923 55.4691 55.463 4e-04 0.0053 0.0246 0.0567 2.0703 0.0263 36.2423 0.6 96.535 
1990-01-08/16:00:00 0.0314 0.0315 -0.0386 -0.0373 -0.041 -0.0399 -0.0345 0.0019 6 57.5542 75.183 75.4148 75.2757 75.2757 55.4912 55.4687 55.4625 1e-04 0 0.0234 0 1.3744 0 0 0.6 96.535 
1990-01-08/17:00:00 0.0314 0.0315 -0.0372 -0.0365 -0.0388 -0.0392 -0.0345 0.0014 6 57.5498 75.1971 75.4148 75.2842 75.2842 55.4904 55.4684 55.4622 0 0 0.0235 0 1.4532 0 0 0.6 96.535 
1990-01-08/18:00:00 0.0314 0.0315 -0.0369 -0.0362 -0.0383 -0.0387 -0.0345 0.0011 6 57.5454 75.2002 75.4148 75.2861 75.2861 55.4898 55.4682 55.4619 0 0 0.0236 0 1.5319 0 0 0.6 96.535 
1990-01-08/19:00:00 0.0314 0.0315 -0.0368 -0.0362 -0.0381 -0.0385 -0.0345 0.001 6 57.5409 75.2009 75.4148 75.2865 75.2865 55.4892 55.4679 55.4617 0 0 0.0238 0 1.6107 0 0 0.6 96.535 
1990-01-08/20:00:00 0.0314 0.0315 -0.0368 -0.0362 -0.0381 -0.0384 -0.0345 0.001 6 57.5364 75.2009 75.4148 75.2865 75.2865 55.4886 55.4677 55.4615 0 0 0.0239 0 1.6895 0 0 0.6 96.535 
1990-01-08/21:00:00 0.0314 0.0315 -0.0369 -0.0362 -0.0382 -0.0384 -0.0345 0.001 6 57.5319 75.2008 75.4148 75.2864 75.2864 55.488 55.4675 55.4613 0 0 0.024 0 1.7682 0 0 0.6 96.535 
1990-01-08/22:00:00 0.0314 0.0315 -0.0369 -0.0362 -0.0382 -0.0384 -0.0345 0.001 6 57.5273 75.2006 75.4148 75.2863 75.2863 55.4875 55.4673 55.4611 0 0 0.0242 0 1.847 0 0 0.6 96.535 
1990-01-08/23:00:00 0.0314 0.0315 -0.0369 -0.0363 -0.0382 -0.0384 -0.0346 0.001 6 57.5228 75.2003 75.4148 75.2861 75.2861 55.4869 55.4671 55.4609 0 0 0.0243 0 1.9258 0 0 0.6 96.535 
1990-01-09/00:00:00 0.0314 0.0315 -0.0371 -0.0364 -0.0385 -0.0387 -0.0346 0.0011 6 57.4528 75.1984 75.4148 75.285 75.285 55.4863 55.4669 55.4606 0 0 0.0264 0 2.0037 0 0 0.7 96.2569 
1990-01-09/01:00:00 0.0314 0.0315 -0.0372 -0.0364 -0.0386 -0.0388 -0.0346 0.0011 6 57.4478 75.1978 75.4148 75.2846 75.2846 55.4857 55.4666 55.4604 0 0 0.0266 0 2.0824 0 0 0.7 96.2569 
1990-01-09/02:00:00 0.0314 0.0315 -0.0372 -0.0365 -0.0387 -0.0389 -0.0346 0.0011 6 57.4429 75.1974 75.4148 75.2844 75.2844 55.485 55.4664 55.4601 0 0 0.0267 0 2.161 0 0 0.7 96.2569 
1990-01-09/03:00:00 0.0314 0.0315 -0.0373 -0.0365 -0.0388 -0.0389 -0.0346 0.0011 6 57.4378 75.1971 75.4148 75.2842 75.2842 55.4844 55.4661 55.4599 0 0 0.0269 0 2.2397 0 0 0.7 96.2569 
1990-01-09/04:00:00 0.0314 0.0315 -0.0373 -0.0365 -0.0388 -0.039 -0.0346 0.0012 6 57.4328 75.1967 75.4148 75.284 75.284 55.4838 55.4659 55.4596 0 0 0.027 0 2.3184 0 0 0.7 96.2569 
1990-01-09/05:00:00 0.0314 0.0315 -0.0373 -0.0366 -0.0389 -0.039 -0.0346 0.0012 6 57.4277 75.1964 75.4148 75.2838 75.2838 55.4831 55.4656 55.4593 0 0 0.0272 0 2.397 0 0 0.7 96.2569 
1990-01-09/06:00:00 0.0314 0.0315 -0.0374 -0.0366 -0.0389 -0.0391 -0.0347 0.0012 6 57.4227 75.1961 75.4148 75.2836 75.2836 55.4825 55.4654 55.4591 0 0 0.0273 0 2.4757 0 0 0.7 96.2569 
1990-01-09/07:00:00 0.0314 0.0315 -0.0374 -0.0366 -0.039 -0.0391 -0.0347 0.0012 6 57.4175 75.1958 75.4148 75.2834 75.2834 55.4818 55.4651 55.4588 0 0 0.0275 0 2.5544 0 0 0.7 96.2569 
1990-01-09/08:00:00 0.0314 0.0315 -0.0375 -0.0367 -0.039 -0.0391 -0.0347 0.0012 6 57.4134 75.1955 75.4148 75.2832 75.2832 55.4812 55.4648 55.4585 0 8e-04 0.0276 0.0356 2.6178 0.004 22.7128 0.7 96.2569 
1990-01-09/09:00:00 0.0314 0.0315 -0.0385 -0.0373 -0.0407 -0.0395 -0.0347 0.0015 6 57.4019 75.1848 75.4148 75.2768 75.2768 55.4803 55.4645 55.4581 1e-04 0.0025 0.028 0.1087 2.7929 0.0122 69.4251 0.7 96.2569 
1990-01-09/10:00:00 0.0314 0.0315 -0.0399 -0.0383 -0.0431 -0.0403 -0.0347 0.002 6 57.3813 75.17 75.4148 75.2679 75.2679 55.4792 55.464 55.4576 2e-04 0.0038 0.0286 0.1617 3.1017 0.0181 103.2815 0.7 96.2569 
1990-01-09/11:00:00 0.0314 0.0315 -0.0409 -0.0389 -0.0447 -0.041 -0.0348 0.0024 6 57.358 75.1602 75.4148 75.2621 75.2621 55.4778 55.4635 55.457 2e-04 0.0045 0.0293 0.1909 3.4427 0.0214 121.9747 0.7 96.2569 
1990-01-09/12:00:00 0.0314 0.0316 -0.0414 -0.0394 -0.0456 -0.0416 -0.0348 0.0027 6 57.3399 75.1544 75.4148 75.2586 75.2586 55.4763 55.4628 55.4563 2e-04 0.0046 0.0298 0.1944 3.7041 0.0218 124.2307 0.7 96.2569 
1990-01-09/13:00:00 0.0314 0.0316 -0.0417 -0.0396 -0.046 -0.042 -0.0348 0.0028 6 57.3332 75.1518 75.4148 75.257 75.257 55.4747 55.4621 55.4555 2e-04 0.0041 0.03 0.172 3.8 0.0193 109.8958 0.7 96.2569 
